customer_id,monthly_charges,total_charges,payment_method
C005292,42.3,634.5,Credit Card
C005293,62.8,125.6,Bank Transfer
C005294,50.38,2972.42,Bank Transfer
C005295,67.57,1148.69,Credit Card
C005296,94.93,1423.95,Credit Card
C005297,82.82,2401.78,Bank Transfer
C005298,32.64,554.88,Debit Card
C005299,57.63,1094.97,Debit Card
C005300,40.02,2801.4,Bank Transfer
C005301,91.17,273.51,Bank Transfer
C005302,58.35,1867.2,Debit Card
C005303,71.52,214.56,Credit Card
C005304,72.48,797.28,Credit Card
C005305,74.12,148.24,UPI
C005306,30.0,240.0,Debit Card
C005307,77.22,1698.84,Bank Transfer
C005308,59.03,531.27,UPI
C005309,86.92,347.68,Credit Card
C005310,74.06,2443.98,Debit Card
C005311,82.63,165.26,UPI
C005312,55.44,498.96,Credit Card
C005313,47.42,663.88,Bank Transfer
C005314,87.81,6058.89,Credit Card
C005315,81.27,4388.58,Credit Card
C005316,74.44,521.08,Debit Card
C005317,74.42,2381.44,Bank Transfer
C005318,78.41,156.82,Debit Card
C005319,44.15,1677.7,Bank Transfer
C005320,91.51,457.55,UPI
C005321,66.92,468.44,Credit Card
C005322,67.49,269.96,Debit Card
C005323,61.64,1171.16,Bank Transfer
C005324,30.0,210.0,Debit Card
C005325,81.5,978.0,Credit Card
C005326,50.03,2651.59,Credit Card
C005327,72.16,72.16,UPI
C005328,53.6,857.6,Bank Transfer
C005329,63.13,946.95,Bank Transfer
C005330,62.02,1178.38,UPI
C005331,53.13,2762.76,UPI
C005332,65.48,982.2,Bank Transfer
C005333,60.38,1871.78,Bank Transfer
C005334,49.19,344.33,Debit Card
C005335,93.46,841.14,Bank Transfer
C005336,53.97,1727.04,Debit Card
C005337,81.24,649.92,Debit Card
C005338,83.36,1917.28,Debit Card
C005339,88.48,1769.6,Debit Card
C005340,59.09,886.35,Credit Card
C005341,66.03,1848.84,UPI
C005342,66.64,133.28,UPI
C005343,80.54,966.48,Bank Transfer
C005344,65.15,195.45,UPI
C005345,79.17,554.19,UPI
C005346,64.88,3179.12,Credit Card
C005347,92.34,1754.46,Debit Card
C005348,69.77,4604.82,Debit Card
C005349,67.36,336.8,Debit Card
C005350,76.79,307.16,UPI
C005351,102.71,1540.65,UPI
C005352,57.9,694.8,Bank Transfer
C005353,90.79,4176.34,Credit Card
C005354,53.65,965.7,Credit Card
C005355,70.88,708.8,Bank Transfer
C005356,54.1,3570.6,Bank Transfer
C005357,62.57,437.99,Bank Transfer
C005358,56.43,677.16,Debit Card
C005359,83.96,5961.16,Debit Card
C005360,60.06,720.72,Debit Card
C005361,80.6,241.8,Debit Card
C005362,59.46,356.76,Bank Transfer
C005363,69.89,139.78,Bank Transfer
C005364,99.15,1288.95,Bank Transfer
C005365,55.09,495.81,Debit Card
C005366,55.47,721.11,Debit Card
C005367,65.08,1822.24,UPI
C005368,69.65,1741.25,Bank Transfer
C005369,82.42,1978.08,Credit Card
C005370,70.86,779.46,Credit Card
C005371,74.9,1048.6,UPI
C005372,46.91,750.56,Debit Card
C005373,76.03,760.3,Bank Transfer
C005374,76.57,1914.25,Debit Card
C005375,83.43,1752.03,Debit Card
C005376,63.43,2093.19,Credit Card
C005377,69.87,2165.97,Credit Card
C005378,84.13,168.26,Bank Transfer
C005379,48.83,781.28,Bank Transfer
C005380,34.1,647.9,Debit Card
C005381,47.82,286.92,Debit Card
C005382,57.21,400.47,UPI
C005383,91.45,1188.85,Debit Card
C005384,110.59,221.18,UPI
C005385,51.81,777.15,Debit Card
C005386,68.32,4099.2,Debit Card
C005387,59.46,3329.76,Debit Card
C005388,79.62,557.34,Bank Transfer
C005389,75.6,75.6,Bank Transfer
C005390,52.47,419.76,Bank Transfer
C005391,57.58,403.06,UPI
C005392,67.14,1141.38,UPI
C005393,94.61,1135.32,Bank Transfer
C005394,56.92,910.72,UPI
C005395,38.97,1130.13,Bank Transfer
C005396,96.06,2017.26,Credit Card
C005397,79.95,1279.2,Bank Transfer
C005398,46.74,701.1,Credit Card
C005399,76.13,837.43,Debit Card
C005400,86.23,517.38,UPI
C005401,71.87,3162.28,UPI
C005402,97.25,3403.75,Bank Transfer
C005403,81.11,2271.08,Debit Card
C005404,76.11,913.32,Debit Card
C005405,74.08,1703.84,Debit Card
C005406,72.72,4581.36,Debit Card
C005407,87.56,350.24,UPI
C005408,67.01,670.1,Bank Transfer
C005409,88.99,2313.74,Bank Transfer
C005410,76.24,152.48,Credit Card
C005411,72.11,3749.72,UPI
C005412,63.84,957.6,Credit Card
C005413,64.03,4033.89,Debit Card
C005414,76.38,840.18,Bank Transfer
C005415,90.26,6137.68,Credit Card
C005416,80.09,1121.26,UPI
C005417,55.71,779.94,Bank Transfer
C005418,38.02,38.02,UPI
C005419,84.8,1017.6,Bank Transfer
C005420,123.66,1112.94,UPI
C005421,64.48,451.36,UPI
C005422,60.73,971.68,Bank Transfer
C005423,86.41,1814.61,UPI
C005424,52.78,791.7,UPI
C005425,99.92,2098.32,Debit Card
C005426,78.25,469.5,Bank Transfer
C005427,69.47,1042.05,Credit Card
C005428,54.52,490.68,Bank Transfer
C005429,87.64,350.56,Bank Transfer
C005430,61.12,1039.04,Debit Card
C005431,84.18,1515.24,Credit Card
C005432,77.98,155.96,Credit Card
C005433,95.83,574.98,Credit Card
C005434,73.18,1975.86,UPI
C005435,132.33,132.33,UPI
C005436,81.1,648.8,UPI
C005437,72.93,1677.39,Credit Card
C005438,62.22,248.88,Bank Transfer
C005439,87.53,437.65,Bank Transfer
C005440,62.67,313.35,Credit Card
C005441,54.52,1090.4,Credit Card
C005442,60.63,909.45,Debit Card
C005443,66.16,860.08,UPI
C005444,115.0,805.0,UPI
C005445,75.85,910.2,UPI
C005446,56.78,624.58,Debit Card
C005447,91.78,1193.14,Debit Card
C005448,73.77,4278.66,Debit Card
C005449,95.9,1630.3,Credit Card
C005450,108.24,865.92,Debit Card
C005451,40.16,240.96,Bank Transfer
C005452,30.0,480.0,Credit Card
C005453,109.83,3734.22,Credit Card
C005454,56.25,1743.75,UPI
C005455,36.03,1873.56,UPI
C005456,59.5,297.5,Debit Card
C005457,50.65,354.55,Bank Transfer
C005458,54.55,818.25,Credit Card
C005459,87.11,2264.86,Credit Card
C005460,62.81,1695.87,Credit Card
C005461,37.64,338.76,UPI
C005462,70.65,1695.6,UPI
C005463,52.98,953.64,Bank Transfer
C005464,65.01,2860.44,UPI
C005465,66.16,396.96,Bank Transfer
C005466,86.91,2346.57,UPI
C005467,59.89,838.46,Bank Transfer
C005468,83.96,1175.44,UPI
C005469,38.1,2552.7,UPI
C005470,87.98,1055.76,Debit Card
C005471,95.98,2207.54,Debit Card
C005472,65.4,915.6,Debit Card
C005473,53.63,429.04,Bank Transfer
C005474,48.45,1695.75,Bank Transfer
C005475,69.49,972.86,Bank Transfer
C005476,94.32,3678.48,Bank Transfer
C005477,61.48,3196.96,Debit Card
C005478,92.23,184.46,Credit Card
C005479,46.97,46.97,UPI
C005480,62.97,1133.46,UPI
C005481,69.13,691.3,Bank Transfer
C005482,74.33,594.64,Debit Card
C005483,63.34,760.08,Credit Card
C005484,94.93,1139.16,Debit Card
C005485,95.25,1619.25,UPI
C005486,66.5,4522.0,Bank Transfer
C005487,59.59,3277.45,Bank Transfer
C005488,57.99,1217.79,Debit Card
C005489,90.69,1904.49,Bank Transfer
C005490,56.7,680.4,Credit Card
C005491,40.77,448.47,UPI
C005492,43.76,612.64,Credit Card
C005493,83.34,2250.18,Debit Card
C005494,42.69,2689.47,UPI
C005495,62.02,1116.36,Credit Card
C005496,72.04,3241.8,Credit Card
C005497,36.36,1163.52,Credit Card
C005498,73.65,515.55,UPI
C005499,63.51,63.51,UPI
C005500,31.85,95.55,Bank Transfer
C005501,73.9,886.8,Debit Card
C005502,77.92,779.2,Bank Transfer
C005503,73.69,884.28,Debit Card
C005504,80.09,2723.06,UPI
C005505,75.16,601.28,Credit Card
C005506,84.6,423.0,Bank Transfer
C005507,51.08,51.08,UPI
C005508,42.06,672.96,UPI
C005509,46.77,420.93,UPI
C005510,53.76,2849.28,Bank Transfer
C005511,110.44,1104.4,UPI
C005512,53.93,970.74,Debit Card
C005513,59.56,3514.04,Debit Card
C005514,65.31,2024.61,Credit Card
C005515,62.87,2514.8,Bank Transfer
C005516,106.3,425.2,Bank Transfer
C005517,35.49,496.86,Bank Transfer
C005518,113.71,1933.07,Bank Transfer
C005519,72.89,364.45,Bank Transfer
C005520,89.23,2141.52,UPI
C005521,70.41,2112.3,UPI
C005522,86.31,258.93,Debit Card
C005523,51.11,255.55,Bank Transfer
C005524,42.9,686.4,Bank Transfer
C005525,121.86,2924.64,Bank Transfer
C005526,108.27,3572.91,Debit Card
C005527,48.92,1467.6,Bank Transfer
C005528,84.33,2361.24,Bank Transfer
C005529,93.16,745.28,UPI
C005530,83.2,748.8,Debit Card
C005531,65.83,658.3,UPI
C005532,110.49,220.98,Credit Card
C005533,83.75,5946.25,Bank Transfer
C005534,51.44,1131.68,Credit Card
C005535,62.26,1867.8,Bank Transfer
C005536,48.6,631.8,Credit Card
C005537,67.85,746.35,UPI
C005538,67.21,1075.36,Debit Card
C005539,85.11,2127.75,Credit Card
C005540,84.81,1017.72,UPI
C005541,77.77,233.31,Credit Card
C005542,77.23,1621.83,Credit Card
C005543,90.87,5633.94,Debit Card
C005544,65.48,1047.68,UPI
C005545,30.0,210.0,Debit Card
C005546,112.22,1571.08,Bank Transfer
C005547,51.79,1605.49,Debit Card
C005548,83.91,2097.75,Debit Card
C005549,63.19,3349.07,Credit Card
C005550,97.96,1077.56,Credit Card
C005551,50.77,558.47,Credit Card
C005552,55.78,502.02,UPI
C005553,60.04,600.4,Debit Card
C005554,81.09,2838.15,Bank Transfer
C005555,74.46,2755.02,Credit Card
C005556,81.3,243.9,Bank Transfer
C005557,72.54,217.62,Debit Card
C005558,88.64,709.12,Debit Card
C005559,88.98,533.88,Debit Card
C005560,100.29,100.29,Bank Transfer
C005561,76.88,461.28,Bank Transfer
C005562,76.78,537.46,Bank Transfer
C005563,105.34,737.38,Debit Card
C005564,93.95,1503.2,Debit Card
C005565,80.37,1285.92,Credit Card
C005566,42.11,168.44,UPI
C005567,36.33,908.25,Bank Transfer
C005568,82.25,1727.25,UPI
C005569,83.08,830.8,Bank Transfer
C005570,55.54,388.78,Bank Transfer
C005571,77.08,1233.28,UPI
C005572,51.74,3000.92,UPI
C005573,81.44,814.4,Bank Transfer
C005574,81.96,81.96,Debit Card
C005575,81.83,736.47,Credit Card
C005576,76.71,383.55,Bank Transfer
C005577,64.12,384.72,Credit Card
C005578,65.77,526.16,Debit Card
C005579,93.18,559.08,Debit Card
C005580,78.3,626.4,Credit Card
C005581,79.76,2632.08,Bank Transfer
C005582,71.73,430.38,Credit Card
C005583,83.03,1743.63,Bank Transfer
C005584,89.18,2942.94,UPI
C005585,57.44,919.04,Bank Transfer
C005586,81.85,2619.2,UPI
C005587,65.48,1702.48,UPI
C005588,76.28,228.84,Credit Card
C005589,86.7,1473.9,UPI
C005590,40.97,1065.22,Credit Card
C005591,48.32,2367.68,Credit Card
C005592,56.81,1988.35,Debit Card
C005593,55.39,332.34,Credit Card
C005594,66.75,2336.25,Debit Card
C005595,103.85,1557.75,Debit Card
C005596,93.57,2245.68,Credit Card
C005597,58.39,408.73,Bank Transfer
C005598,87.38,1135.94,Bank Transfer
C005599,69.14,3457.0,Credit Card
C005600,76.87,2459.84,UPI
C005601,50.38,654.94,Credit Card
C005602,43.59,566.67,UPI
C005603,84.65,5502.25,Bank Transfer
C005604,70.66,2685.08,UPI
C005605,80.45,1206.75,Credit Card
C005606,101.87,1222.44,UPI
C005607,65.22,978.3,Debit Card
C005608,65.41,1242.79,Debit Card
C005609,105.37,1264.44,Credit Card
C005610,70.34,1195.78,Credit Card
C005611,53.93,1995.41,Credit Card
C005612,84.71,423.55,Bank Transfer
C005613,65.25,1631.25,Bank Transfer
C005614,53.55,535.5,Bank Transfer
C005615,71.79,717.9,Debit Card
C005616,86.53,173.06,UPI
C005617,46.82,280.92,Debit Card
C005618,46.35,370.8,UPI
C005619,68.4,1641.6,UPI
C005620,48.0,240.0,Credit Card
C005621,44.48,311.36,Credit Card
C005622,70.12,490.84,Bank Transfer
C005623,92.12,2947.84,Credit Card
C005624,85.76,1286.4,Debit Card
C005625,67.86,67.86,Debit Card
C005626,95.65,1530.4,Debit Card
C005627,104.7,732.9,Credit Card
C005628,79.82,1356.94,Credit Card
C005629,62.68,1065.56,UPI
C005630,101.25,1822.5,UPI
C005631,100.37,5921.83,Credit Card
C005632,75.07,1801.68,Debit Card
C005633,94.46,1227.98,Credit Card
C005634,54.37,1304.88,Bank Transfer
C005635,30.0,180.0,Bank Transfer
C005636,50.58,101.16,Debit Card
C005637,74.13,444.78,Bank Transfer
C005638,68.52,1713.0,Credit Card
C005639,89.24,1338.6,Credit Card
C005640,40.29,241.74,UPI
C005641,40.68,122.04,Bank Transfer
C005642,85.25,937.75,Bank Transfer
C005643,41.28,536.64,Bank Transfer
C005644,64.58,4391.44,Bank Transfer
C005645,70.49,1903.23,Debit Card
C005646,56.99,1310.77,Debit Card
C005647,81.56,1794.32,Credit Card
C005648,30.0,510.0,Bank Transfer
C005649,106.64,426.56,UPI
C005650,63.4,1141.2,Credit Card
C005651,66.59,332.95,Credit Card
C005652,123.87,1981.92,Debit Card
C005653,42.8,470.8,Credit Card
C005654,49.1,687.4,UPI
C005655,98.09,196.18,Bank Transfer
C005656,38.87,505.31,Credit Card
C005657,79.9,1358.3,UPI
C005658,57.87,752.31,Debit Card
C005659,37.68,452.16,Debit Card
C005660,80.54,644.32,Bank Transfer
C005661,81.13,2677.29,Credit Card
C005662,70.03,490.21,UPI
C005663,111.38,1336.56,Debit Card
C005664,54.57,272.85,UPI
C005665,87.33,87.33,Debit Card
C005666,76.55,306.2,Debit Card
C005667,89.43,2772.33,Bank Transfer
C005668,59.92,59.92,UPI
C005669,42.31,761.58,UPI
C005670,56.36,1070.84,UPI
C005671,68.72,1374.4,Debit Card
C005672,83.62,1839.64,Bank Transfer
C005673,70.35,1618.05,UPI
C005674,74.3,520.1,Credit Card
C005675,104.51,313.53,UPI
C005676,69.52,1598.96,Debit Card
C005677,59.35,1839.85,Bank Transfer
C005678,78.81,315.24,UPI
C005679,35.68,107.04,UPI
C005680,35.64,427.68,UPI
C005681,67.32,807.84,Credit Card
C005682,51.34,872.78,Debit Card
C005683,57.84,2834.16,Credit Card
C005684,88.7,1774.0,Credit Card
C005685,80.52,161.04,Debit Card
C005686,68.46,889.98,Debit Card
C005687,71.66,1791.5,UPI
C005688,61.51,307.55,Debit Card
C005689,86.99,260.97,UPI
C005690,85.85,1287.75,Credit Card
C005691,89.82,1077.84,UPI
C005692,88.9,977.9,Debit Card
C005693,71.08,1848.08,UPI
C005694,56.04,112.08,Credit Card
C005695,66.65,333.25,Debit Card
C005696,72.33,795.63,Debit Card
C005697,56.52,452.16,Bank Transfer
C005698,102.6,1846.8,UPI
C005699,102.7,5545.8,UPI
C005700,67.6,1149.2,UPI
C005701,90.62,2356.12,Credit Card
C005702,81.2,3572.8,Credit Card
C005703,60.07,961.12,Debit Card
C005704,78.24,1877.76,Debit Card
C005705,54.51,708.63,Credit Card
C005706,52.4,1467.2,UPI
C005707,79.54,318.16,UPI
C005708,79.78,1276.48,Credit Card
C005709,123.88,1238.8,UPI
C005710,66.89,1872.92,Credit Card
C005711,59.42,2436.22,UPI
C005712,88.46,1149.98,UPI
C005713,69.5,973.0,Bank Transfer
C005714,57.05,399.35,Debit Card
C005715,58.28,874.2,UPI
C005716,66.41,199.23,UPI
C005717,91.09,637.63,Credit Card
C005718,78.63,550.41,Bank Transfer
C005719,53.33,266.65,Bank Transfer
C005720,106.69,320.07,Credit Card
C005721,51.85,103.7,Credit Card
C005722,55.25,1547.0,Credit Card
C005723,93.34,6440.46,UPI
C005724,99.95,599.7,Credit Card
C005725,77.07,1464.33,Debit Card
C005726,44.19,309.33,Credit Card
C005727,71.94,1942.38,UPI
C005728,42.66,85.32,Debit Card
C005729,119.69,1915.04,UPI
C005730,75.74,4847.36,Debit Card
C005731,86.03,258.09,Debit Card
C005732,62.59,876.26,Debit Card
C005733,106.11,848.88,UPI
C005734,59.95,659.45,Debit Card
C005735,52.82,52.82,Bank Transfer
C005736,76.1,1141.5,Bank Transfer
C005737,87.6,350.4,UPI
C005738,112.57,450.28,Bank Transfer
C005739,102.29,1022.9,Debit Card
C005740,93.9,1032.9,Credit Card
C005741,56.3,1294.9,Credit Card
C005742,55.87,1899.58,Debit Card
C005743,52.44,786.6,Bank Transfer
C005744,66.99,200.97,Debit Card
C005745,31.73,222.11,Credit Card
C005746,97.31,4865.5,Credit Card
C005747,49.51,1089.22,UPI
C005748,47.04,752.64,Credit Card
C005749,61.88,990.08,UPI
C005750,43.15,345.2,Bank Transfer
C005751,82.89,248.67,Debit Card
C005752,50.68,3192.84,UPI
C005753,80.03,4641.74,Debit Card
C005754,88.5,88.5,UPI
C005755,59.01,885.15,Bank Transfer
C005756,55.65,111.3,Bank Transfer
C005757,53.96,377.72,UPI
C005758,48.36,2756.52,UPI
C005759,61.59,1293.39,Bank Transfer
C005760,71.35,1070.25,Debit Card
C005761,42.34,296.38,Bank Transfer
C005762,57.16,3200.96,Debit Card
C005763,73.16,2194.8,UPI
C005764,70.69,706.9,Debit Card
C005765,30.0,270.0,UPI
C005766,82.67,744.03,Debit Card
C005767,94.77,1611.09,UPI
C005768,58.55,1697.95,Credit Card
C005769,35.3,423.6,Credit Card
C005770,54.71,1914.85,Bank Transfer
C005771,54.12,1515.36,Bank Transfer
C005772,94.0,1316.0,UPI
C005773,48.13,336.91,Debit Card
C005774,62.84,816.92,UPI
C005775,103.56,1346.28,Credit Card
C005776,73.22,2562.7,Credit Card
C005777,73.91,1404.29,UPI
C005778,67.98,135.96,Credit Card
C005779,89.55,1253.7,Bank Transfer
C005780,78.08,1639.68,UPI
C005781,107.07,1713.12,Bank Transfer
C005782,109.25,2731.25,Bank Transfer
C005783,76.27,762.7,Bank Transfer
C005784,69.26,1731.5,Credit Card
C005785,73.27,366.35,Debit Card
C005786,58.67,1466.75,Debit Card
C005787,72.67,2470.78,Debit Card
C005788,41.16,617.4,Bank Transfer
C005789,55.76,947.92,UPI
C005790,85.73,1114.49,Bank Transfer
C005791,80.76,1372.92,Bank Transfer
C005792,67.45,876.85,UPI
C005793,78.38,1332.46,Debit Card
C005794,100.12,7108.52,Debit Card
C005795,62.29,1245.8,Debit Card
C005796,41.3,1280.3,Bank Transfer
C005797,82.54,1403.18,Bank Transfer
C005798,80.73,807.3,Credit Card
C005799,85.19,4770.64,Debit Card
C005800,46.06,506.66,Bank Transfer
C005801,40.0,120.0,Credit Card
C005802,75.3,753.0,Bank Transfer
C005803,73.9,1625.8,Bank Transfer
C005804,62.86,3080.14,Debit Card
C005805,98.93,98.93,UPI
C005806,69.8,1186.6,Bank Transfer
C005807,94.62,473.1,Bank Transfer
C005808,87.56,612.92,Bank Transfer
C005809,48.2,3133.0,Debit Card
C005810,52.26,2874.3,Bank Transfer
C005811,44.36,754.12,Credit Card
C005812,78.63,943.56,Debit Card
C005813,71.96,935.48,Credit Card
C005814,97.0,3201.0,Debit Card
C005815,81.9,982.8,Bank Transfer
C005816,44.04,1541.4,Bank Transfer
C005817,60.76,2065.84,Credit Card
C005818,30.0,1080.0,Credit Card
C005819,75.87,910.44,Debit Card
C005820,125.81,2264.58,Debit Card
C005821,72.62,217.86,UPI
C005822,74.02,740.2,UPI
C005823,69.65,2368.1,UPI
C005824,77.12,848.32,Bank Transfer
C005825,66.88,668.8,Credit Card
C005826,82.36,3706.2,Credit Card
C005827,54.55,436.4,UPI
C005828,55.38,775.32,UPI
C005829,44.15,2251.65,Debit Card
C005830,69.35,416.1,UPI
C005831,47.88,47.88,Credit Card
C005832,99.05,99.05,Debit Card
C005833,61.38,797.94,UPI
C005834,30.62,489.92,Bank Transfer
C005835,47.29,2884.69,UPI
C005836,72.7,727.0,Bank Transfer
C005837,83.05,4567.75,UPI
C005838,77.08,1927.0,Debit Card
C005839,53.55,856.8,Bank Transfer
C005840,58.58,585.8,Bank Transfer
C005841,56.23,1180.83,Debit Card
C005842,81.33,2358.57,Bank Transfer
C005843,72.33,867.96,Debit Card
C005844,61.05,366.3,UPI
C005845,56.81,284.05,Debit Card
C005846,59.54,59.54,Debit Card
C005847,70.17,1684.08,Debit Card
C005848,96.82,968.2,Debit Card
C005849,73.73,2211.9,Credit Card
C005850,63.27,885.78,Bank Transfer
C005851,61.71,185.13,UPI
C005852,104.04,1144.44,Debit Card
C005853,86.49,432.45,Credit Card
C005854,89.57,5374.2,Credit Card
C005855,84.95,1019.4,UPI
C005856,69.0,345.0,Bank Transfer
C005857,93.96,1879.2,UPI
C005858,40.64,690.88,Debit Card
C005859,101.02,909.18,Bank Transfer
C005860,84.84,254.52,Bank Transfer
C005861,79.72,478.32,UPI
C005862,54.86,3565.9,UPI
C005863,88.62,5139.96,Bank Transfer
C005864,92.9,929.0,UPI
C005865,55.91,3186.87,Bank Transfer
C005866,56.52,395.64,UPI
C005867,49.33,197.32,Bank Transfer
C005868,80.96,5586.24,Debit Card
C005869,68.04,340.2,Credit Card
C005870,112.45,1799.2,UPI
C005871,39.32,117.96,Bank Transfer
C005872,52.59,894.03,Credit Card
C005873,70.24,1264.32,Credit Card
C005874,83.3,916.3,Credit Card
C005875,82.39,411.95,UPI
C005876,71.69,1505.49,UPI
C005877,77.05,3313.15,Debit Card
C005878,72.37,1592.14,UPI
C005879,90.99,1546.83,UPI
C005880,58.87,941.92,UPI
C005881,61.14,672.54,Credit Card
C005882,83.79,837.9,Debit Card
C005883,101.45,101.45,Credit Card
C005884,57.32,573.2,Debit Card
C005885,74.82,1646.04,UPI
C005886,62.43,187.29,Bank Transfer
C005887,81.1,2676.3,UPI
C005888,37.17,74.34,Credit Card
C005889,63.09,2523.6,Credit Card
C005890,58.52,994.84,Credit Card
C005891,63.15,2968.05,Debit Card
C005892,30.0,1350.0,Credit Card
C005893,110.49,552.45,Bank Transfer
C005894,30.0,300.0,Bank Transfer
C005895,79.52,79.52,UPI
C005896,44.12,3132.52,Debit Card
C005897,45.11,1398.41,Debit Card
C005898,72.76,72.76,UPI
C005899,83.82,335.28,Credit Card
C005900,48.49,339.43,Credit Card
C005901,47.84,1196.0,UPI
C005902,44.1,837.9,UPI
C005903,74.29,2154.41,UPI
C005904,49.06,98.12,UPI
C005905,95.77,95.77,Debit Card
C005906,46.92,3002.88,Debit Card
C005907,80.84,1293.44,Credit Card
C005908,100.89,3329.37,Debit Card
C005909,71.38,1142.08,Debit Card
C005910,34.19,205.14,Debit Card
C005911,78.0,2340.0,UPI
C005912,65.07,3448.71,Debit Card
C005913,69.17,899.21,Credit Card
C005914,101.72,712.04,Debit Card
C005915,71.03,1207.51,UPI
C005916,80.27,642.16,Debit Card
C005917,56.76,1419.0,Bank Transfer
C005918,64.39,1094.63,Credit Card
C005919,92.46,184.92,Debit Card
C005920,72.73,1309.14,Credit Card
C005921,75.71,1665.62,UPI
C005922,90.02,2700.6,Credit Card
C005923,102.6,1744.2,Bank Transfer
C005924,46.88,421.92,Bank Transfer
C005925,60.17,2286.46,Credit Card
C005926,99.16,1884.04,UPI
C005927,109.85,1428.05,Credit Card
C005928,64.76,2072.32,Debit Card
C005929,75.43,678.87,Debit Card
C005930,77.02,2541.66,Credit Card
C005931,74.69,1195.04,Debit Card
C005932,74.95,1274.15,Debit Card
C005933,97.3,194.6,UPI
C005934,33.99,577.83,Credit Card
C005935,56.89,455.12,Debit Card
C005936,82.77,496.62,Credit Card
C005937,60.08,720.96,Credit Card
C005938,75.73,151.46,Debit Card
C005939,91.73,917.3,UPI
C005940,102.0,306.0,UPI
C005941,75.55,2266.5,Bank Transfer
C005942,99.79,3293.07,Credit Card
C005943,72.84,874.08,Bank Transfer
C005944,63.93,1981.83,UPI
C005945,39.14,2309.26,Debit Card
C005946,49.93,599.16,Debit Card
C005947,70.09,911.17,UPI
C005948,70.51,1128.16,UPI
C005949,74.59,1640.98,Credit Card
C005950,106.73,1067.3,Bank Transfer
C005951,85.02,680.16,Bank Transfer
C005952,86.09,774.81,UPI
C005953,106.56,1811.52,Credit Card
C005954,62.87,3080.63,Debit Card
C005955,59.82,1435.68,UPI
C005956,94.45,5572.55,Bank Transfer
C005957,79.72,1116.08,Credit Card
C005958,69.11,2695.29,Credit Card
C005959,68.79,619.11,Credit Card
C005960,66.56,665.6,Bank Transfer
C005961,67.98,1563.54,Credit Card
C005962,69.94,839.28,Debit Card
C005963,64.05,512.4,Bank Transfer
C005964,81.11,3568.84,UPI
C005965,84.93,1189.02,Credit Card
C005966,58.71,1643.88,Bank Transfer
C005967,88.05,528.3,UPI
C005968,44.57,623.98,UPI
C005969,80.08,1041.04,Debit Card
C005970,81.08,729.72,UPI
C005971,68.33,2323.22,Debit Card
