customer_id,gender,age,tenure_months,contract_type,churn
C005369,Female,30,24,One Year,No
C005370,Female,33,11,Month-to-Month,No
C005371,Female,41,14,Month-to-Month,No
C005372,Male,30,16,Month-to-Month,Yes
C005373,Female,41,10,Month-to-Month,No
C005374,Female,43,25,One Year,No
C005375,Female,19,21,One Year,No
C005376,Male,33,33,One Year,No
C005377,Male,55,31,One Year,No
C005378,Male,63,2,Month-to-Month,No
C005379,Male,18,16,Month-to-Month,No
C005380,Female,28,19,One Year,No
C005381,Male,52,6,Month-to-Month,No
C005382,Female,60,7,Month-to-Month,Yes
C005383,Female,46,13,Month-to-Month,No
C005384,Female,54,2,Month-to-Month,Yes
C005385,Female,34,15,Month-to-Month,Yes
C005386,Male,56,60,Two Year,No
C005387,Male,59,56,Two Year,No
C005388,Male,45,7,Month-to-Month,No
C005389,Female,46,1,Month-to-Month,No
C005390,Female,60,8,One Year,No
C005391,Female,20,7,Month-to-Month,No
C005392,Female,27,17,Month-to-Month,No
C005393,Female,59,12,Month-to-Month,No
C005394,Male,31,16,Month-to-Month,No
C005395,Female,29,29,One Year,No
C005396,Male,64,21,Two Year,No
C005397,Female,59,16,Month-to-Month,No
C005398,Female,47,15,Month-to-Month,No
C005399,Male,49,11,Month-to-Month,Yes
C005400,Male,49,6,Month-to-Month,No
C005401,Female,59,44,Two Year,No
C005402,Female,49,35,One Year,No
C005403,Female,43,28,One Year,No
C005404,Female,18,12,One Year,No
C005405,Male,59,23,Two Year,No
C005406,Female,19,63,Two Year,No
C005407,Male,34,4,Month-to-Month,No
C005408,Female,47,10,Month-to-Month,No
C005409,Male,56,26,One Year,No
C005410,Male,24,2,Month-to-Month,Yes
C005411,Female,44,52,Two Year,No
C005412,Male,26,15,One Year,No
C005413,Female,39,63,Two Year,No
C005414,Male,51,11,Month-to-Month,No
C005415,Female,63,68,Two Year,No
C005416,Male,18,14,Month-to-Month,No
C005417,Female,26,14,Two Year,No
C005418,Female,37,1,Month-to-Month,Yes
C005419,Male,36,12,One Year,No
C005420,Male,53,9,One Year,No
C005421,Male,57,7,Month-to-Month,No
C005422,Male,62,16,Month-to-Month,No
C005423,Female,21,21,Two Year,No
C005424,Male,26,15,Month-to-Month,Yes
C005425,Female,58,21,One Year,No
C005426,Male,39,6,Month-to-Month,No
C005427,Female,35,15,Two Year,No
C005428,Female,29,9,One Year,No
C005429,Female,59,4,Month-to-Month,No
C005430,Female,60,17,Month-to-Month,No
C005431,Male,56,18,One Year,No
C005432,Male,26,2,Month-to-Month,No
C005433,Female,23,6,Month-to-Month,No
C005434,Male,36,27,One Year,No
C005435,Male,64,1,Month-to-Month,Yes
C005436,Female,24,8,Month-to-Month,No
C005437,Male,33,23,One Year,No
C005438,Male,22,4,Month-to-Month,No
C005439,Male,33,5,Month-to-Month,Yes
C005440,Female,18,5,Month-to-Month,No
C005441,Male,54,20,One Year,No
C005442,Female,56,15,One Year,No
C005443,Male,36,13,One Year,No
C005444,Male,54,7,Month-to-Month,No
C005445,Male,34,12,Month-to-Month,No
C005446,Female,43,11,Month-to-Month,Yes
C005447,Female,39,13,Month-to-Month,No
C005448,Male,25,58,Two Year,No
C005449,Female,50,17,Month-to-Month,No
C005450,Male,19,8,Month-to-Month,No
C005451,Female,47,6,Month-to-Month,No
C005452,Female,64,16,One Year,No
C005453,Male,37,34,One Year,No
C005454,Male,35,31,One Year,No
C005455,Male,60,52,Two Year,No
C005456,Male,27,5,Month-to-Month,No
C005457,Female,41,7,Month-to-Month,Yes
C005458,Female,21,15,Month-to-Month,No
C005459,Female,54,26,One Year,No
C005460,Male,21,27,One Year,No
C005461,Male,30,9,One Year,No
C005462,Female,42,24,One Year,No
C005463,Male,30,18,One Year,No
C005464,Female,35,44,Two Year,No
C005465,Female,41,6,One Year,No
C005466,Female,19,27,One Year,No
C005467,Female,50,14,Month-to-Month,No
C005468,Female,36,14,One Year,No
C005469,Male,26,67,Two Year,No
C005470,Male,45,12,Month-to-Month,Yes
C005471,Male,52,23,One Year,No
C005472,Female,56,14,One Year,No
C005473,Female,27,8,Month-to-Month,No
C005474,Female,18,35,One Year,No
C005475,Female,59,14,Month-to-Month,No
C005476,Male,38,39,Two Year,No
C005477,Male,26,52,Two Year,No
C005478,Female,64,2,Month-to-Month,No
C005479,Female,32,1,Month-to-Month,Yes
C005480,Female,52,18,One Year,No
C005481,Male,22,10,Month-to-Month,No
C005482,Male,58,8,Month-to-Month,No
C005483,Male,39,12,One Year,No
C005484,Female,58,12,Month-to-Month,Yes
C005485,Female,40,17,Month-to-Month,No
C005486,Male,24,68,Two Year,No
C005487,Female,40,55,Two Year,No
C005488,Male,61,21,One Year,No
C005489,Female,42,21,Two Year,No
C005490,Male,44,12,Month-to-Month,No
C005491,Female,58,11,Month-to-Month,No
C005492,Male,23,14,Month-to-Month,No
C005493,Male,51,27,One Year,No
C005494,Male,26,63,Two Year,No
C005495,Male,50,18,One Year,No
C005496,Male,23,45,Two Year,No
C005497,Male,54,32,One Year,No
C005498,Female,48,7,Month-to-Month,No
C005499,Female,51,1,Month-to-Month,Yes
C005500,Female,58,3,Month-to-Month,No
C005501,Male,46,12,Month-to-Month,No
C005502,Male,31,10,One Year,No
C005503,Female,53,12,Month-to-Month,No
C005504,Male,53,34,One Year,No
C005505,Male,32,8,One Year,No
C005506,Male,25,5,Month-to-Month,Yes
C005507,Male,43,1,Month-to-Month,Yes
C005508,Male,53,16,Month-to-Month,No
C005509,Female,38,9,Month-to-Month,No
C005510,Female,45,53,Two Year,No
C005511,Female,21,10,Month-to-Month,No
C005512,Female,33,18,One Year,Yes
C005513,Female,39,59,Two Year,No
C005514,Male,29,31,Two Year,No
C005515,Male,33,40,Two Year,No
C005516,Male,57,4,Month-to-Month,Yes
C005517,Male,55,14,Month-to-Month,No
C005518,Female,59,17,Month-to-Month,No
C005519,Female,54,5,Month-to-Month,No
C005520,Female,46,24,Two Year,No
C005521,Male,35,30,One Year,No
C005522,Female,27,3,Month-to-Month,No
C005523,Male,59,5,Month-to-Month,No
C005524,Female,56,16,Month-to-Month,No
C005525,Female,35,24,One Year,No
C005526,Male,18,33,One Year,No
C005527,Male,56,30,Two Year,No
C005528,Female,38,28,Two Year,No
C005529,Female,18,8,Month-to-Month,No
C005530,Male,32,9,Month-to-Month,No
C005531,Female,21,10,Month-to-Month,Yes
C005532,Female,37,2,Month-to-Month,Yes
C005533,Male,27,71,Two Year,No
C005534,Female,40,22,One Year,No
C005535,Male,58,30,One Year,Yes
C005536,Female,51,13,Month-to-Month,No
C005537,Male,63,11,Month-to-Month,No
C005538,Female,50,16,Month-to-Month,Yes
C005539,Male,51,25,One Year,No
C005540,Female,56,12,One Year,Yes
C005541,Male,27,3,Month-to-Month,Yes
C005542,Female,37,21,One Year,No
C005543,Female,18,62,Two Year,No
C005544,Female,30,16,Month-to-Month,No
C005545,Female,18,7,One Year,No
C005546,Female,22,14,Month-to-Month,No
C005547,Female,33,31,One Year,No
C005548,Female,32,25,One Year,No
C005549,Female,45,53,Two Year,No
C005550,Female,48,11,Month-to-Month,No
C005551,Male,40,11,Month-to-Month,No
C005552,Male,62,9,Month-to-Month,No
C005553,Female,60,10,Month-to-Month,Yes
C005554,Male,34,35,One Year,No
C005555,Female,51,37,Two Year,No
C005556,Female,30,3,Month-to-Month,Yes
C005557,Male,31,3,Month-to-Month,No
C005558,Female,28,8,Month-to-Month,No
C005559,Female,45,6,Month-to-Month,No
C005560,Male,59,1,Month-to-Month,Yes
C005561,Male,49,6,Month-to-Month,No
C005562,Female,52,7,One Year,No
C005563,Male,48,7,Month-to-Month,No
C005564,Male,34,16,One Year,No
C005565,Female,64,16,One Year,No
C005566,Male,26,4,Month-to-Month,Yes
C005567,Male,27,25,One Year,No
C005568,Female,25,21,One Year,No
C005569,Male,38,10,One Year,No
C005570,Male,30,7,Month-to-Month,No
C005571,Female,22,16,Month-to-Month,Yes
C005572,Female,23,58,Two Year,No
C005573,Female,47,10,One Year,No
C005574,Male,48,1,Month-to-Month,No
C005575,Female,34,9,Month-to-Month,No
C005576,Female,28,5,Month-to-Month,Yes
C005577,Male,37,6,Month-to-Month,Yes
C005578,Female,26,8,One Year,No
C005579,Female,19,6,Month-to-Month,No
C005580,Female,54,8,Month-to-Month,Yes
C005581,Female,18,33,One Year,No
C005582,Male,21,6,Month-to-Month,Yes
C005583,Female,53,21,One Year,No
C005584,Female,42,33,One Year,No
C005585,Male,20,16,Month-to-Month,No
C005586,Female,26,32,One Year,Yes
C005587,Male,39,26,One Year,No
C005588,Male,40,3,Month-to-Month,No
C005589,Male,29,17,Month-to-Month,Yes
C005590,Female,27,26,One Year,No
C005591,Male,51,49,Two Year,No
C005592,Male,60,35,One Year,No
C005593,Male,27,6,Month-to-Month,No
C005594,Female,47,35,One Year,No
C005595,Female,39,15,Month-to-Month,No
C005596,Female,23,24,One Year,No
C005597,Female,19,7,One Year,No
C005598,Female,47,13,One Year,No
C005599,Female,19,50,Two Year,No
C005600,Female,49,32,One Year,No
C005601,Male,59,13,One Year,No
C005602,Male,33,13,Month-to-Month,Yes
C005603,Male,29,65,Two Year,No
C005604,Male,18,38,Two Year,No
C005605,Female,25,15,Month-to-Month,No
C005606,Male,30,12,Month-to-Month,Yes
C005607,Male,32,15,Month-to-Month,Yes
C005608,Male,61,19,One Year,No
C005609,Male,25,12,One Year,No
C005610,Female,27,17,Month-to-Month,No
C005611,Female,63,37,Two Year,No
C005612,Female,22,5,Month-to-Month,Yes
C005613,Male,36,25,One Year,No
C005614,Female,64,10,Month-to-Month,No
C005615,Male,55,10,Month-to-Month,Yes
C005616,Female,28,2,Month-to-Month,No
C005617,Female,60,6,Month-to-Month,Yes
C005618,Female,37,8,One Year,No
C005619,Female,37,24,One Year,No
C005620,Female,38,5,Month-to-Month,Yes
C005621,Male,35,7,Month-to-Month,No
C005622,Female,27,7,Month-to-Month,No
C005623,Male,51,32,One Year,No
C005624,Male,43,15,One Year,No
C005625,Male,47,1,Month-to-Month,Yes
C005626,Male,26,16,One Year,No
C005627,Male,63,7,Month-to-Month,No
C005628,Female,48,17,Two Year,No
C005629,Female,59,17,Two Year,No
C005630,Female,21,18,One Year,No
C005631,Female,23,59,Two Year,No
C005632,Male,31,24,Two Year,No
C005633,Female,21,13,Two Year,No
C005634,Female,43,24,One Year,No
C005635,Male,64,6,Month-to-Month,No
C005636,Male,56,2,Month-to-Month,No
C005637,Female,34,6,Month-to-Month,No
C005638,Female,36,25,One Year,No
C005639,Male,23,15,Month-to-Month,Yes
C005640,Female,46,6,Month-to-Month,No
C005641,Female,28,3,Month-to-Month,No
C005642,Female,33,11,Month-to-Month,Yes
C005643,Female,47,13,One Year,Yes
C005644,Male,42,68,Two Year,No
C005645,Male,57,27,One Year,No
C005646,Male,28,23,One Year,No
C005647,Female,24,22,One Year,No
C005648,Female,43,17,Month-to-Month,No
C005649,Female,39,4,Month-to-Month,Yes
C005650,Female,42,18,Two Year,No
C005651,Female,36,5,Month-to-Month,Yes
C005652,Male,48,16,Month-to-Month,No
C005653,Female,43,11,One Year,No
C005654,Female,59,14,Month-to-Month,No
C005655,Male,58,2,Month-to-Month,No
C005656,Female,53,13,Month-to-Month,No
C005657,Male,40,17,Month-to-Month,No
C005658,Male,64,13,Month-to-Month,Yes
C005659,Male,30,12,Month-to-Month,Yes
C005660,Male,42,8,One Year,No
C005661,Male,19,33,Two Year,No
C005662,Female,19,7,Month-to-Month,No
C005663,Male,33,12,Two Year,No
C005664,Male,26,5,Month-to-Month,Yes
C005665,Female,45,1,Month-to-Month,No
C005666,Female,30,4,Month-to-Month,No
C005667,Male,52,31,One Year,No
C005668,Female,58,1,Month-to-Month,No
C005669,Female,30,18,One Year,No
C005670,Male,48,19,One Year,No
C005671,Male,38,20,One Year,No
C005672,Female,49,22,One Year,Yes
C005673,Male,51,23,Two Year,No
C005674,Male,25,7,Month-to-Month,Yes
C005675,Female,58,3,Month-to-Month,Yes
C005676,Male,19,23,One Year,No
C005677,Male,55,31,One Year,No
C005678,Male,49,4,Month-to-Month,No
C005679,Male,57,3,Month-to-Month,Yes
C005680,Male,45,12,Month-to-Month,Yes
C005681,Female,54,12,Month-to-Month,Yes
C005682,Female,58,17,Month-to-Month,No
C005683,Male,18,49,Two Year,No
C005684,Female,58,20,One Year,No
C005685,Male,27,2,Month-to-Month,No
C005686,Male,21,13,One Year,No
C005687,Male,52,25,Two Year,No
C005688,Male,27,5,Month-to-Month,Yes
C005689,Male,64,3,Month-to-Month,Yes
C005690,Female,28,15,One Year,No
C005691,Female,31,12,One Year,No
C005692,Male,55,11,Month-to-Month,No
C005693,Female,29,26,Two Year,No
C005694,Male,62,2,Month-to-Month,Yes
C005695,Female,34,5,Month-to-Month,Yes
C005696,Male,33,11,Month-to-Month,No
C005697,Female,52,8,Month-to-Month,No
C005698,Male,19,18,One Year,No
C005699,Male,28,54,Two Year,No
C005700,Female,58,17,Month-to-Month,No
C005701,Female,20,26,Two Year,No
C005702,Male,46,44,Two Year,No
C005703,Female,35,16,Month-to-Month,No
C005704,Male,37,24,One Year,No
C005705,Female,64,13,Month-to-Month,No
C005706,Female,31,28,One Year,No
C005707,Male,51,4,Month-to-Month,Yes
C005708,Female,48,16,One Year,No
C005709,Female,57,10,Month-to-Month,No
C005710,Male,59,28,Two Year,No
C005711,Female,35,41,Two Year,No
C005712,Male,47,13,Month-to-Month,No
C005713,Male,42,14,Month-to-Month,No
C005714,Male,36,7,Month-to-Month,No
C005715,Male,25,15,One Year,No
C005716,Male,45,3,Month-to-Month,Yes
C005717,Female,25,7,One Year,No
C005718,Male,48,7,Month-to-Month,No
C005719,Male,20,5,Month-to-Month,Yes
C005720,Female,20,3,Month-to-Month,No
C005721,Female,61,2,Month-to-Month,No
C005722,Female,39,28,One Year,No
C005723,Male,34,69,Two Year,No
C005724,Male,53,6,Month-to-Month,No
C005725,Male,34,19,One Year,No
C005726,Female,31,7,Month-to-Month,No
C005727,Male,26,27,One Year,No
C005728,Female,47,2,Month-to-Month,Yes
C005729,Male,38,16,One Year,No
C005730,Female,29,64,Two Year,No
C005731,Male,54,3,Month-to-Month,Yes
C005732,Male,49,14,One Year,Yes
C005733,Male,28,8,Month-to-Month,No
C005734,Female,37,11,Month-to-Month,No
C005735,Female,52,1,Month-to-Month,Yes
C005736,Male,64,15,Month-to-Month,Yes
C005737,Male,63,4,Month-to-Month,Yes
C005738,Male,28,4,Month-to-Month,No
C005739,Female,25,10,Month-to-Month,Yes
C005740,Male,21,11,Month-to-Month,No
C005741,Male,44,23,One Year,No
C005742,Male,61,34,Two Year,No
C005743,Male,57,15,Month-to-Month,Yes
C005744,Female,55,3,Month-to-Month,Yes
C005745,Female,64,7,Month-to-Month,No
C005746,Male,47,50,Two Year,No
C005747,Male,61,22,One Year,Yes
C005748,Female,44,16,Month-to-Month,No
C005749,Female,38,16,Month-to-Month,No
C005750,Male,37,8,Month-to-Month,No
C005751,Female,21,3,Month-to-Month,Yes
C005752,Female,28,63,Two Year,No
C005753,Male,30,58,Two Year,No
C005754,Female,26,1,Month-to-Month,Yes
C005755,Female,21,15,One Year,No
C005756,Male,29,2,Month-to-Month,Yes
C005757,Male,26,7,Month-to-Month,No
C005758,Female,30,57,Two Year,No
C005759,Male,43,21,One Year,No
C005760,Female,55,15,Month-to-Month,No
C005761,Male,59,7,Month-to-Month,No
C005762,Female,30,56,Two Year,No
C005763,Male,56,30,One Year,No
C005764,Female,45,10,Month-to-Month,No
C005765,Female,36,9,Month-to-Month,No
C005766,Female,41,9,Month-to-Month,Yes
C005767,Male,36,17,Two Year,No
C005768,Male,30,29,One Year,No
C005769,Female,30,12,Month-to-Month,No
C005770,Female,45,35,One Year,Yes
C005771,Male,19,28,One Year,No
C005772,Male,27,14,Month-to-Month,Yes
C005773,Male,39,7,Month-to-Month,No
C005774,Male,30,13,One Year,No
C005775,Male,26,13,One Year,Yes
C005776,Male,50,35,One Year,No
C005777,Female,31,19,Two Year,No
C005778,Male,37,2,Month-to-Month,Yes
C005779,Female,32,14,Month-to-Month,Yes
C005780,Male,49,21,Two Year,No
C005781,Male,50,16,Month-to-Month,No
C005782,Female,34,25,One Year,No
C005783,Female,41,10,One Year,No
C005784,Male,47,25,One Year,No
C005785,Female,30,5,Month-to-Month,No
C005786,Female,64,25,One Year,No
C005787,Female,33,34,Two Year,No
C005788,Female,19,15,One Year,No
C005789,Male,34,17,Month-to-Month,No
C005790,Female,49,13,Month-to-Month,No
C005791,Male,60,17,Month-to-Month,No
C005792,Male,25,13,Month-to-Month,No
C005793,Male,20,17,Month-to-Month,No
C005794,Male,29,71,Two Year,No
C005795,Female,37,20,One Year,No
C005796,Female,33,31,One Year,No
C005797,Male,31,17,One Year,No
C005798,Male,33,10,Month-to-Month,No
C005799,Male,60,56,Two Year,No
C005800,Male,50,11,Month-to-Month,No
C005801,Female,47,3,Month-to-Month,Yes
C005802,Male,29,10,Month-to-Month,Yes
C005803,Female,32,22,Two Year,No
C005804,Male,35,49,Two Year,No
C005805,Male,45,1,Month-to-Month,Yes
C005806,Male,40,17,Two Year,No
C005807,Male,31,5,Month-to-Month,No
C005808,Female,47,7,Month-to-Month,No
C005809,Female,50,65,Two Year,No
C005810,Female,62,55,Two Year,No
C005811,Male,32,17,One Year,No
C005812,Male,24,12,One Year,No
C005813,Female,32,13,Two Year,No
C005814,Female,59,33,One Year,No
C005815,Male,63,12,Two Year,No
C005816,Male,55,35,One Year,No
C005817,Female,63,34,Two Year,No
C005818,Male,61,36,Two Year,No
C005819,Male,28,12,Month-to-Month,Yes
C005820,Female,46,18,Two Year,No
C005821,Male,48,3,Month-to-Month,No
C005822,Female,42,10,Month-to-Month,Yes
C005823,Male,41,34,One Year,Yes
C005824,Female,36,11,Month-to-Month,Yes
C005825,Male,19,10,One Year,No
C005826,Female,39,45,Two Year,No
C005827,Female,37,8,Month-to-Month,No
C005828,Female,50,14,Month-to-Month,Yes
C005829,Female,25,51,Two Year,No
C005830,Male,42,6,Month-to-Month,No
C005831,Male,63,1,Month-to-Month,Yes
C005832,Female,26,1,Month-to-Month,No
C005833,Male,51,13,One Year,No
C005834,Male,40,16,One Year,No
C005835,Male,22,61,Two Year,No
C005836,Male,42,10,Month-to-Month,No
C005837,Male,25,55,Two Year,No
C005838,Female,33,25,One Year,No
C005839,Female,62,16,Month-to-Month,No
C005840,Female,32,10,One Year,No
C005841,Female,18,21,One Year,No
C005842,Male,39,29,One Year,No
C005843,Male,20,12,Month-to-Month,No
C005844,Female,55,6,Month-to-Month,No
C005845,Male,31,5,Month-to-Month,Yes
C005846,Male,53,1,Month-to-Month,Yes
C005847,Female,35,24,One Year,No
C005848,Male,64,10,Month-to-Month,Yes
C005849,Female,58,30,One Year,No
C005850,Female,35,14,Month-to-Month,No
C005851,Male,20,3,Month-to-Month,No
C005852,Male,27,11,One Year,No
C005853,Female,56,5,Month-to-Month,Yes
C005854,Female,64,60,Two Year,No
C005855,Male,18,12,Month-to-Month,Yes
C005856,Female,44,5,Month-to-Month,Yes
C005857,Female,44,20,Two Year,No
C005858,Female,28,17,One Year,Yes
C005859,Male,22,9,Month-to-Month,No
C005860,Female,24,3,Month-to-Month,Yes
C005861,Male,36,6,One Year,No
C005862,Female,46,65,Two Year,No
C005863,Male,32,58,Two Year,No
C005864,Female,52,10,Month-to-Month,No
C005865,Male,64,57,Two Year,No
C005866,Male,54,7,Month-to-Month,No
C005867,Male,29,4,Month-to-Month,Yes
C005868,Female,47,69,Two Year,No
C005869,Female,37,5,Month-to-Month,Yes
C005870,Female,54,16,Month-to-Month,Yes
C005871,Male,20,3,Month-to-Month,No
C005872,Female,26,17,Month-to-Month,Yes
C005873,Male,58,18,One Year,No
C005874,Female,56,11,One Year,No
C005875,Male,43,5,Month-to-Month,No
C005876,Male,19,21,One Year,No
C005877,Male,40,43,Two Year,No
C005878,Female,40,22,Two Year,No
C005879,Female,38,17,Month-to-Month,No
C005880,Female,33,16,Two Year,No
C005881,Male,26,11,One Year,No
C005882,Male,30,10,Month-to-Month,No
C005883,Female,45,1,Month-to-Month,No
C005884,Female,44,10,Month-to-Month,No
C005885,Female,34,22,One Year,No
C005886,Male,55,3,Month-to-Month,Yes
C005887,Male,53,33,One Year,No
C005888,Male,18,2,Month-to-Month,Yes
C005889,Male,35,40,Two Year,No
C005890,Male,26,17,Month-to-Month,No
C005891,Female,30,47,Two Year,No
C005892,Male,57,45,Two Year,No
C005893,Male,62,5,Month-to-Month,Yes
C005894,Male,32,10,Month-to-Month,No
C005895,Male,60,1,Month-to-Month,Yes
C005896,Male,61,71,Two Year,No
C005897,Female,63,31,One Year,No
C005898,Male,21,1,Month-to-Month,Yes
C005899,Male,50,4,Month-to-Month,Yes
C005900,Male,41,7,Month-to-Month,No
C005901,Female,53,25,Two Year,No
C005902,Female,58,19,One Year,Yes
C005903,Female,27,29,Two Year,No
C005904,Male,53,2,Month-to-Month,Yes
C005905,Female,37,1,Month-to-Month,Yes
C005906,Male,58,64,Two Year,No
C005907,Male,62,16,Month-to-Month,No
C005908,Female,61,33,Two Year,No
C005909,Male,28,16,Month-to-Month,Yes
C005910,Male,29,6,Month-to-Month,Yes
C005911,Male,35,30,One Year,No
C005912,Female,47,53,Two Year,No
C005913,Male,61,13,Two Year,No
C005914,Male,54,7,Month-to-Month,Yes
C005915,Female,37,17,Month-to-Month,Yes
C005916,Male,42,8,One Year,Yes
C005917,Male,29,25,One Year,No
C005918,Female,38,17,One Year,Yes
C005919,Male,42,2,Month-to-Month,No
C005920,Male,28,18,Two Year,No
C005921,Male,26,22,One Year,No
C005922,Male,42,30,Two Year,No
C005923,Male,52,17,One Year,No
C005924,Female,49,9,Month-to-Month,Yes
C005925,Female,31,38,Two Year,No
C005926,Female,18,19,One Year,No
C005927,Female,34,13,Two Year,No
C005928,Male,42,32,Two Year,No
C005929,Male,25,9,One Year,No
C005930,Male,22,33,One Year,No
C005931,Male,22,16,Month-to-Month,No
C005932,Male,58,17,Month-to-Month,No
C005933,Female,52,2,Month-to-Month,Yes
C005934,Female,36,17,Month-to-Month,Yes
C005935,Male,40,8,Month-to-Month,No
C005936,Male,26,6,Month-to-Month,No
C005937,Male,47,12,Month-to-Month,Yes
C005938,Female,33,2,Month-to-Month,No
C005939,Male,50,10,Month-to-Month,No
C005940,Male,19,3,Month-to-Month,No
C005941,Male,31,30,One Year,No
C005942,Female,63,33,One Year,No
C005943,Male,18,12,Month-to-Month,No
C005944,Female,43,31,One Year,No
C005945,Female,42,59,Two Year,No
